id,station_id,latitude,longitude,elevation,name,country,region,timezone
2068,KOWX0,41.0356,-83.982,233,Ottawa / Upper Tauwa (Historical),US,OH,America/New_York
2069,KOXB0,38.3104,-75.124,3,Ocean City / Morris Mobile Home Park,US,MD,America/New_York
2070,KOXC0,41.4786,-73.1352,221,Oxford / Southford,US,CT,America/New_York
2071,KOXD0,39.5022,-84.7844,317,Oxford / McDonald,US,OH,America/New_York
2072,KOXI0,41.3302,-86.6648,209,Knox / Indian Hill,US,IN,America/Indiana/Knox
2073,KOXR0,34.2008,-119.2072,14,Oxnard,US,CA,America/Los_Angeles
2074,KOXV0,41.2991,-93.1137,283,Knoxville / Wheel Estates Mobile Home Park,US,IA,America/Chicago
2075,KOYM0,41.4125,-78.5026,590,St Marys / Kaulmont,US,PA,America/New_York
2076,KOZA0,30.7353,-101.203,724,Ozona,US,TX,America/Chicago
2077,KOZR0,31.2758,-85.7134,92,Fort Rucker / Ft Rucker / Ozark / Daleville,US,AL,America/Chicago
2078,KOZW0,42.6294,-83.9822,293,Howell / Burkhart Ridge Mobile Home Park,US,MI,America/Detroit
2079,KP010,32.4529,-112.8614,444,Ajo / Childs,US,AZ,America/Phoenix
2080,KP080,32.9359,-111.4265,480,Coolidge / Valley Farms,US,AZ,America/Phoenix
2081,KP580,44.0219,-82.7931,180,Port Hope / Huron City,US,MI,America/Detroit
2082,KP600,44.55,-110.4167,2368,Yellowstone / Lake,US,WY,America/Denver
2083,KP680,39.5167,-115.9667,1993,Eureka,US,NV,America/Los_Angeles
2084,KP690,46.1442,-115.5964,451,Lowell,US,ID,America/Los_Angeles
2085,KP920,29.5622,-91.5256,1,Salt Point / Burns,US,LA,America/Chicago
2086,KPAN0,34.2568,-111.3393,1572,Payson / Fort McDonald,US,AZ,America/Phoenix
2087,KPAO0,37.4611,-122.1151,2,Palo Alto / Runnymeade (Historical),US,CA,America/Los_Angeles
2088,KPBF0,34.1745,-91.9356,63,Pine Bluff / Ladd,US,AR,America/Chicago
2089,KPBG0,44.6509,-73.4681,71,Plattsburgh / Lts Mobile Home Park,US,NY,America/New_York
2090,KPBH0,45.7089,-90.4025,456,Phillips,US,WI,America/Chicago
2091,KPBX0,37.5618,-82.5664,448,Pikeville / Blair Town,US,KY,America/New_York
2092,KPCM0,28.0002,-82.1633,46,Plant City / Margaline Gardens,US,FL,America/New_York
2093,KPCW0,41.5163,-82.8695,180,Port Clinton / Gypsum,US,OH,America/New_York
2094,KPCZ0,44.3332,-89.0198,256,Waupaca,US,WI,America/Chicago
2095,KPDC0,43.0193,-91.1237,201,Prairie Du Chien / Selchs Mobile Home Park,US,WI,America/Chicago
2096,KPDK0,33.8756,-84.302,306,Atlanta / Northwoods,US,GA,America/New_York
2097,KPEA0,41.4012,-92.9459,270,Pella,US,IA,America/Chicago
2098,KPEO0,42.6371,-77.0529,301,Penn Yan,US,NY,America/New_York
2099,KPEX0,45.3721,-94.7447,361,Paynesville,US,MN,America/Chicago
2100,KPEZ0,28.9542,-98.52,131,Pleasonton / Pleasanton,US,TX,America/Chicago
2101,KPFN0,30.2121,-85.6828,6,Panama City / Pretty Bayou,US,FL,America/Chicago
2102,KPGD0,26.9189,-81.9909,8,Punta Gorda / Ventura Lakes Mobile Home Park,US,FL,America/New_York
2103,KPGV0,35.6352,-77.3853,8,Greenville / Usar Center,US,NC,America/New_York
2104,KPHD0,40.4702,-81.4199,273,New Philadelphia / Schoenbrunn Estates,US,OH,America/New_York
2105,KPHF0,37.1319,-76.493,13,Newport News Airport,US,VA,America/New_York
2106,KPHN0,42.911,-82.5289,198,Port Huron / Marysville,US,MI,America/Detroit
2107,KPHP0,44.0486,-101.5991,673,Philip,US,SD,America/Denver
2108,KPHT0,36.3359,-88.3844,177,Paris / Osage,US,TN,America/Chicago
2109,KPIB0,31.4671,-89.3371,91,Hattiesburg / Shelton,US,MS,America/Chicago
2110,KPIE0,27.91,-82.6874,3,Saint Petersburg / High Point,US,FL,America/New_York
2111,KPIL0,26.1662,-97.3459,6,Port Isabel / Holly Beach,US,TX,America/Chicago
2112,KPIM0,32.8407,-84.8824,275,Pine Mountain / Champion Crossroad,US,GA,America/New_York
2113,KPIR0,44.3827,-100.286,532,Pierre / Alto,US,SD,America/Chicago
2114,KPJC0,40.802,-80.1609,274,Zelienople / Old Furnace,US,PA,America/New_York
2115,KPKB0,39.3451,-81.4392,262,Parkersburg / Parkeresburg [Misspelling] / Brierwood,US,WV,America/New_York
2116,KPKD0,46.9007,-95.0731,440,Park Rapids,US,MN,America/Chicago
2117,KPKV0,28.6533,-96.6827,10,Port Lavaca / Sixmile,US,TX,America/Chicago
2118,KPLB0,44.6875,-73.5245,113,Plattsburgh / Plattsburgh West,US,NY,America/New_York
2119,KPLD0,40.4516,-84.989,282,Portland,US,IN,America/Indiana/Indianapolis
2120,KPLN0,45.5709,-84.7967,220,Pellston,US,MI,America/Detroit
2121,KPLR0,33.5588,-86.2491,148,Pell City / Cropwell,US,AL,America/Chicago
2122,KPLU0,47.1039,-122.2872,164,Puyallup / Country Aire Manor Mobile Home Park,US,WA,America/Los_Angeles
2123,KPMH0,38.8405,-82.8473,202,Portsmouth / Wheelers Mill,US,OH,America/New_York
2124,KPMP0,26.2471,-80.1111,6,Pompano Beach / Kendall Green,US,FL,America/New_York
2125,KPMU0,34.3635,-89.8929,67,Batesville / Terza,US,MS,America/Chicago
2126,KPMV0,40.9484,-95.9174,367,Plattsmouth / Mynard,US,NE,America/Chicago
2127,KPNA0,42.7974,-109.811,2163,Pinedale,US,WY,America/Denver
2128,KPNC0,36.7319,-97.0998,307,Ponca City,US,OK,America/Chicago
2129,KPNE0,40.0819,-75.0106,37,Philadelphia / Ashton Wooden Bridge,US,PA,America/New_York
2130,KPNM0,45.5599,-93.6082,299,Princeton / Princetown [Misspelling],US,MN,America/Chicago
2131,KPNT0,40.9244,-88.6239,203,Pontiac / Cayuga,US,IL,America/Chicago
2132,KPOC0,34.0916,-117.7818,309,La Verne,US,CA,America/Los_Angeles
2133,KPOU0,41.6266,-73.8842,50,Poughkeepsie  /  New Hackensack,US,NY,America/New_York
2134,KPOV0,41.2102,-81.2516,365,Ravenna / Birchwood Manor,US,OH,America/New_York
2135,KPOY0,44.8672,-108.7934,1553,Powell,US,WY,America/Denver
2136,KPPF0,37.3308,-95.5062,274,Parsons / Morehead,US,KS,America/Chicago
2137,KPPO0,41.5725,-86.7345,248,La Porte / South Laporte,US,IN,America/Chicago
2138,KPPQ0,39.6389,-90.7784,216,Pittsfield / Sunny Hill,US,IL,America/Chicago
2139,KPQL0,30.4628,-88.5292,5,Pascagoula / Ferguson's Mobile Home Park,US,MS,America/Chicago
2140,KPQN0,43.9833,-96.3003,529,Pipestone,US,MN,America/Chicago
2141,KPRB0,35.6729,-120.6271,256,Paso Robles / Estrella,US,CA,America/Los_Angeles
2142,KPRC0,34.6544,-112.4196,1537,Prescott / Tutt,US,AZ,America/Phoenix
2143,KPRG0,39.7002,-87.6696,199,Paris / Wetzel,US,IL,America/Chicago
2144,KPRN0,31.8457,-86.6107,138,Greenville,US,AL,America/Chicago
2145,KPRS0,29.6342,-104.3615,896,Presidio,US,TX,America/Chicago
2146,KPRX0,33.6366,-95.4507,167,Paris / Sylvan,US,TX,America/Chicago
2147,KPSC0,46.2647,-119.119,125,Pasco,US,WA,America/Los_Angeles
2148,KPSK0,37.1373,-80.6785,642,Dublin / Highland Park,US,VA,America/New_York
2149,KPSM0,43.0779,-70.8233,31,Portsmouth / South Newington,US,NH,America/New_York
2150,KPSP0,33.8297,-116.5067,145,Palm Springs,US,CA,America/Los_Angeles
2151,KPSX0,28.7275,-96.2509,4,Palacios / Camp Hulen,US,TX,America/Chicago
2152,KPTB0,37.1838,-77.5074,59,Petersburg / Jack,US,VA,America/New_York
2153,KPTD0,44.6767,-74.9484,144,Potsdam,US,NY,America/New_York
2154,KPTK0,42.6656,-83.4205,299,Pontiac / Waterford,US,MI,America/Detroit
2155,KPTN0,29.7095,-91.339,3,Patterson / Avalon,US,LA,America/Chicago
2156,KPTS0,37.4495,-94.7311,290,Pittsburg / Lone Oak,US,KS,America/Chicago
2157,KPTV0,36.0296,-119.0627,135,Porterville / Lois,US,CA,America/Los_Angeles
2158,KPTW0,40.2396,-75.5567,94,Pottstown / Herritage Ridge,US,PA,America/New_York
2159,KPUJ0,33.912,-84.9406,393,Dallas / Hanlin,US,GA,America/New_York
2160,KPUW0,46.7439,-117.1096,779,Pullman / Sunshine,US,WA,America/Los_Angeles
2161,KPVB0,42.6894,-90.4444,312,Platteville / Ipswich,US,WI,America/Chicago
2162,KPVC0,42.0723,-70.2207,2,Provincetown,US,MA,America/New_York
2163,KPVE0,35.6564,-88.1954,149,Lexington-Parsons / Beacon Junction,US,TN,America/Chicago
2164,KPVF0,38.7242,-120.7533,788,Placerville / Smithflat,US,CA,America/Los_Angeles
2165,KPVG0,36.7801,-76.4488,7,Norfolk / Algren,US,VA,America/New_York
2166,KPVJ0,34.7096,-97.2233,296,Pauls Valley,US,OK,America/Chicago
2167,KPVU0,40.2192,-111.7234,1371,Provo / Lakeview,US,UT,America/Denver
2168,KPVW0,34.1681,-101.7173,1028,Plainview,US,TX,America/Chicago
2169,KPWA0,35.5342,-97.6471,396,Oklahoma City / Bethany,US,OK,America/Chicago
2170,KPWC0,46.7248,-94.3817,395,Pine River,US,MN,America/Chicago
2171,KPWG0,31.4849,-97.3165,180,McGregor / South Bosque,US,TX,America/Chicago
2172,KPWK0,42.1143,-87.9015,197,Chicago / Wood Oaks Glen,US,IL,America/Chicago
2173,KPXE0,32.5106,-83.7673,127,Perry / Oak Knolls,US,GA,America/New_York
2174,KPYM0,41.909,-70.7288,45,Plymouth / Pinehurst Mobile Home Village,US,MA,America/New_York
2175,KPYX0,36.4129,-100.7516,889,Perryton / Twichell,US,TX,America/Chicago
2176,KPZQ0,45.4071,-83.8129,204,Presque Isle / Rogers City,US,MI,America/Detroit
2177,KQGE0,30.4,-86.67,11,Pensacola / Mary Esther,US,FL,America/Chicago
2178,KRAC0,42.7612,-87.8139,205,Racine / Ives,US,WI,America/Chicago
2179,KRAL0,33.9519,-117.4451,250,Riverside / Arlanza,US,CA,America/Los_Angeles
2180,KRAW0,38.3469,-93.3454,285,Warsaw / Lincoln,US,MO,America/Chicago
2181,KRBD0,32.6809,-96.8682,201,Dallas / Westwood Park,US,TX,America/Chicago
2182,KRBO0,27.7785,-97.6905,24,Robstown / San Pedro,US,TX,America/Chicago
2183,KRBW0,32.9167,-80.65,29,Walterboro,US,SC,America/New_York
2184,KRCE0,35.4881,-97.8236,413,Yukon / Banner,US,OK,America/Chicago
2185,KRCM0,38.7842,-93.8029,243,Warrensburg / Greendoor,US,MO,America/Chicago
2186,KRCR0,41.0655,-86.1817,241,Rochester / Big Hill,US,IN,America/Indiana/Indianapolis
2187,KRCX0,45.4968,-91.0005,378,Ladysmith / Tony,US,WI,America/Chicago
2188,KRCZ0,34.8913,-79.7596,109,Rockingham / Highland Pines,US,NC,America/New_York
2189,KRDG0,40.3333,-75.9667,88,Reading Wbo City / Wyomissing,US,PA,America/New_York
2190,KRDK0,41.0108,-95.2589,319,Red Oak / Villa Village Mobile Home Park,US,IA,America/Chicago
2191,KRDM0,44.2541,-121.15,939,Redmond,US,OR,America/Los_Angeles
2192,KREE0,33.5967,-102.0422,1030,Janesville,US,WI,America/Chicago
2193,KREO0,42.5777,-117.8854,1235,Rome / Basque,US,OR,America/Boise
2194,KRFI0,32.1417,-94.8517,135,Henderson / Crimcrest,US,TX,America/Chicago
2195,KRGK0,44.5894,-92.485,237,Red Wing / Oak Hill Mobile Home Park,US,MN,America/Chicago
2196,KRHI0,45.6309,-89.4666,495,Rhinelander,US,WI,America/Chicago
2197,KRHP0,35.1952,-83.863,518,Andrews / Woodville,US,NC,America/New_York
2198,KRHV0,37.3329,-121.8198,41,San Jose / Alum Rock,US,CA,America/Los_Angeles
2199,KRID0,39.7561,-84.8427,347,Richmond / Locust Grove,US,IN,America/Indiana/Indianapolis
2200,KRIL0,39.5263,-107.7269,1688,Rifle / Antlers,US,CO,America/Denver
2201,KRJD0,38.9701,-75.8663,20,Ridgely / Oakland Acres,US,MD,America/New_York
2202,KRKP0,28.0862,-97.0437,7,Rockport / Copano Village,US,TX,America/Chicago
2203,KRKR0,35.0216,-94.6213,137,Poteau / Sorrels,US,OK,America/Chicago
2204,KRKW0,35.9223,-84.6897,507,Rockwood / Deerwood,US,TN,America/Chicago
2205,KRLD0,46.3056,-119.3042,120,Richland,US,WA,America/Los_Angeles
2206,KRMN0,38.3981,-77.4555,64,Stafford / Ramoth Church Estates,US,VA,America/New_York
2207,KRMY0,42.2512,-84.9554,287,Marshall,US,MI,America/Detroit
2208,KRNC0,35.6987,-85.8438,314,McMinnville / Bethany,US,TN,America/Chicago
2209,KRND0,29.5289,-98.278,232,San Antonio / Universal City / Airport City,US,TX,America/Chicago
2210,KRNH0,45.1478,-92.5392,304,New Richmond / Woodbridge Trailer Court,US,WI,America/Chicago
2211,KRNM0,33.0392,-116.9153,425,Ramona / Rosemont,US,CA,America/Los_Angeles
2212,KRNP0,42.993,-84.1385,224,Owosso / Middletown,US,MI,America/Detroit
2213,KRNT0,47.4931,-122.2157,10,Renton,US,WA,America/Los_Angeles
2214,KRNV0,33.7611,-90.7579,42,Cleveland,US,MS,America/Chicago
2215,KROG0,36.3724,-94.107,414,Rogers / Pleasant Hill,US,AR,America/Chicago
2216,KROS0,45.6971,-92.9522,282,Rush City / Stenger's Mobile Home Park,US,MN,America/Chicago
2217,KRPD0,45.4201,-91.7733,338,Rice Lake / Cameron,US,WI,America/Chicago
2218,KRPH0,33.1107,-98.5548,342,Graham (Young County) / Twin Mountains,US,TX,America/Chicago
2219,KRPJ0,41.893,-89.0783,238,Rochelle / Southgate,US,IL,America/Chicago
2220,KRQB0,43.7226,-85.5041,302,Big Rapids / Havenview Mobile Home Court,US,MI,America/Detroit
2221,KRQO0,35.4727,-98.0058,433,El Reno / Powers,US,OK,America/Chicago
2222,KRRL0,45.1989,-89.7129,402,Merrill,US,WI,America/Chicago
2223,KRSL0,38.8714,-98.8116,568,Russell / Homer,US,KS,America/Chicago
2224,KRSN0,32.5146,-92.5884,95,Ruston / Longstraw,US,LA,America/Chicago
2225,KRSP0,39.6459,-77.4685,569,Camp David / Flint,US,MD,America/New_York
2226,KRSV0,39.016,-87.6498,141,Robinson / Gordon,US,IL,America/Chicago
2227,KRSW0,26.5362,-81.7552,9,Fort Myers / Gateway,US,FL,America/New_York
2228,KRTN0,36.7415,-104.5022,1936,Raton / Hebron,US,NM,America/Denver
2229,KRTS0,39.6682,-119.8764,1539,Reno / Reno-Stead,US,NV,America/Los_Angeles
2230,KRUQ0,35.6459,-80.5203,235,Salisbury / Red Acres,US,NC,America/New_York
2231,KRUT0,43.5299,-72.9496,240,Rutland / East Clarendon,US,VT,America/New_York
2232,KRVJ0,32.059,-82.1517,59,Reidsville,US,GA,America/New_York
2233,KRVL0,40.6774,-77.6268,250,Reedsville / Woodland,US,PA,America/New_York
2234,KRVS0,36.0396,-95.9846,195,Tulsa / Jenks,US,OK,America/Chicago
2235,KRWI0,35.8563,-77.8919,48,Rocky Mount / Winstead Crossroads,US,NC,America/New_York
2236,KRWV0,30.5155,-96.7041,119,Caldwell,US,TX,America/Chicago
2237,KRXE0,43.8339,-111.8051,1482,Rexburg,US,ID,America/Boise
2238,KRYM0,46.0912,-94.3605,351,Ray S Miller Aaf / Camp Ripley Junction,US,MN,America/Chicago
2239,KRYN0,32.1422,-111.1746,737,Tucson / Valencia West,US,AZ,America/Phoenix
2240,KRYV0,43.1696,-88.7232,254,Watertown,US,WI,America/Chicago
2241,KRYW0,30.4986,-97.9695,375,Lago Vista / South Jonestown Hills,US,TX,America/Chicago
2242,KRYY0,34.0132,-84.5971,317,Marietta / Marietta Mobile Home Park,US,GA,America/New_York
2243,KRZL0,40.9479,-87.1826,213,Rensselaer,US,IN,America/Chicago
2244,KRZN0,45.8227,-92.3725,302,Siren,US,WI,America/Chicago
2245,KRZR0,35.2115,-84.7998,262,Cleveland,US,TN,America/Chicago
2246,KRZT0,39.4404,-83.0231,221,Chillicothe / Andersonville,US,OH,America/New_York
2247,KRZZ0,36.4395,-77.7093,78,Roanoke Rapids / South Rosemary,US,NC,America/New_York
2248,KS210,43.8763,-121.4531,1269,Sunriver,US,OR,America/Los_Angeles
2249,KS320,47.4228,-98.1059,434,Cooperstown,US,ND,America/Chicago
2250,KS330,44.6702,-121.1551,743,Madras,US,OR,America/Los_Angeles
2251,KS390,44.287,-120.9038,991,Prineville,US,OR,America/Los_Angeles
2252,KSA9G,45.93,-70.48,395,St Theophile,CA,QC,America/Toronto
2253,KSAA0,41.4435,-106.8275,2138,Saratoga,US,WY,America/Denver
2254,KSAD0,32.8533,-109.6351,969,Safford / Solomon,US,AZ,America/Phoenix
2255,KSAF0,35.6171,-106.0894,1935,Santa Fe / Cieneguilla,US,NM,America/Denver
2256,KSAR0,38.1489,-89.6988,164,Sparta,US,IL,America/Chicago
2257,KSAZ0,46.3809,-94.8066,393,Staples,US,MN,America/Chicago
2258,KSBD0,34.0954,-117.2349,353,San Bernardino / North Norton,US,CA,America/Los_Angeles
2259,KSBIB,46.2,-73.6,198,Ste Beatrix,CA,QC,America/Toronto
2260,KSBO0,32.6091,-82.3699,100,Swainsboro,US,GA,America/New_York
2261,KSBP0,35.2373,-120.6426,65,San Luis Obispo / Steele (Historical),US,CA,America/Los_Angeles
2262,KSBS0,40.5162,-106.8663,2098,Steamboat Springs / Steamboat Ii,US,CO,America/Denver
2263,KSCD0,33.1718,-86.3055,173,Merkel Field Sylacauga Municipal / Gantts Junction,US,AL,America/Chicago
2264,KSCH0,42.8525,-73.9289,115,Schenectady / Stoodley Corners,US,NY,America/New_York
2265,KSCX0,36.4557,-84.5858,471,Oneida / Toomy,US,TN,America/New_York
2266,KSDA0,40.7516,-95.4137,296,Shenandoah,US,IA,America/Chicago
2267,KSDC0,43.2346,-77.1195,129,Williamson / East Williamson,US,NY,America/New_York
2268,KSDL0,33.6229,-111.9105,460,Scottsdale / Country Trace,US,AZ,America/Phoenix
2269,KSDM0,32.5723,-116.9802,160,San Diego / Bandini,US,CA,America/Tijuana
2270,KSDY0,47.7069,-104.1926,605,Sidney / Wagon Wheel Trailer Court,US,MT,America/Denver
2271,KSEE0,32.8262,-116.9724,118,San Diego / Town And Country Mobile Home Park,US,CA,America/Los_Angeles
2272,KSEF0,27.4564,-81.3424,19,Sebring / Istokpoga,US,FL,America/New_York
2273,KSEG0,40.8212,-76.8642,141,Selinsgrove / Dogtown,US,PA,America/New_York
2274,KSEM0,32.3439,-86.9878,51,Selma / Selmont-West Selmont,US,AL,America/Chicago
2275,KSEQ0,29.5658,-97.9083,160,Seguin,US,TX,America/Chicago
2276,KSET0,38.9297,-90.43,133,St Charles / Beckett (Historical),US,MO,America/Chicago
2277,KSEZ0,34.8486,-111.7884,1472,Sedona / West Sedona,US,AZ,America/Phoenix
2278,KSFB0,28.7767,-81.2355,17,Sanford / Orlando / Midway,US,FL,America/New_York
2279,KSFF0,47.6828,-117.3226,597,Spokane / Yardley,US,WA,America/Los_Angeles
2280,KSFM0,43.3939,-70.708,74,Sanford / South Sanford,US,ME,America/New_York
2281,KSFQ0,36.6824,-76.6019,21,Suffolk / Russell,US,VA,America/New_York
2282,KSFY0,42.0458,-90.1079,188,Savanna / Ayers,US,IL,America/Chicago
2283,KSFZ0,41.9208,-71.4914,134,Pawtucket / Stillwater,US,RI,America/New_York
2284,KSGH0,39.8403,-83.8402,320,Springfield / Hustead,US,OH,America/New_York
2285,KSGJ0,29.9593,-81.3397,3,St Augustine / Kingsley Mobile Home Park,US,FL,America/New_York
2286,KSGR0,29.6223,-95.6565,25,Houston / Sugar Land,US,TX,America/Chicago
2287,KSGS0,44.8571,-93.0329,250,Saint Paul / Inver Grove Heights,US,MN,America/Chicago
2288,KSGT0,34.5995,-91.575,68,Stuttgart / Fairmount,US,AR,America/Chicago
2289,KSGU0,37.0906,-113.5931,896,St George / Saint George,US,UT,America/Denver
2290,KSHD0,38.2638,-78.8964,366,Staunton / Weyers Cave,US,VA,America/New_York
2291,KSHL0,43.2084,-95.8334,433,Sheldon,US,IA,America/Chicago
2292,KSIF0,36.4372,-79.851,212,Reidsville / Shiloh,US,NC,America/New_York
2293,KSIK0,36.8989,-89.5618,96,Sikeston / Miner,US,MO,America/Chicago
2294,KSJC0,37.3627,-121.9291,19,San Jose / Santa Clara Trailer Village,US,CA,America/Los_Angeles
2295,KSJN0,34.5186,-109.3787,1748,St Johns / Saint Johns,US,AZ,America/Phoenix
2296,KSJX0,45.6923,-85.5666,204,Beaver Island / Bonner Landing,US,MI,America/Detroit
2297,KSKA0,47.6151,-117.6558,750,Spokane / Fairchild Air Force Base,US,WA,America/Los_Angeles
2298,KSKF0,29.3842,-98.5812,210,San Antonio / Lackland Air Force Base,US,TX,America/Chicago
2299,KSKX0,36.4582,-105.6724,2163,Taos / Los Cordovas,US,NM,America/Denver
2300,KSLB0,42.5973,-95.2407,454,Storm Lake / Casino Beach,US,IA,America/Chicago
2301,KSLG0,36.1919,-94.49,363,Siloam Springs / Lone Elm (Historical),US,AR,America/Chicago
2302,KSLH0,45.6537,-84.5193,195,Cheboygan,US,MI,America/Detroit
2303,KSLI0,33.79,-118.0514,10,Los Alamitos,US,CA,America/Los_Angeles
2304,KSLJ0,31.1738,-89.1912,85,Camp Shelby / McLaurin,US,MS,America/Chicago
2305,KSLR0,33.1598,-95.6211,149,Sulphur Springs,US,TX,America/Chicago
2306,KSME0,37.0536,-84.6156,283,Somerset / Bourbon,US,KY,America/New_York
2307,KSMF0,38.6954,-121.5908,8,Sacramento / Kiesel,US,CA,America/Los_Angeles
2308,KSMQ0,40.626,-74.6702,32,Somerville / Burnt Mills,US,NJ,America/New_York
2309,KSMS0,33.995,-80.3613,56,Sumter / Quinns Crossroad,US,SC,America/New_York
2310,KSNA0,33.6757,-117.8682,17,Santa Ana / Paularino,US,CA,America/Los_Angeles
2311,KSNC0,41.3839,-72.5059,127,Chester / Cedar Lake,US,CT,America/New_York
2312,KSNH0,35.1703,-88.2167,144,Savannah / Maddox,US,TN,America/Chicago
2313,KSNK0,32.6934,-100.9505,741,Snyder,US,TX,America/Chicago
2314,KSNL0,35.3573,-96.9428,327,Shawnee,US,OK,America/Chicago
2315,KSNT0,44.2086,-114.9344,1980,Stanley,US,ID,America/Denver
2316,KSOA0,30.5857,-100.6486,652,Sonora,US,TX,America/Chicago
2317,KSOP0,35.2376,-79.3888,138,Southern Pines / Warrior Woods,US,NC,America/New_York
2318,KSOW0,34.25,-110.0333,1962,Show Low,US,AZ,America/Phoenix
2319,KSPA0,34.9157,-81.9565,244,Spartanburg / South Meadows Farms,US,SC,America/New_York
2320,KSPD0,37.4,-102.6167,1335,Springfield,US,CO,America/Denver
2321,KSPF0,44.4811,-103.786,1199,Spearfish,US,SD,America/Denver
2322,KSPG0,27.7651,-82.627,2,Saint Petersburg,US,FL,America/New_York
2323,KSPL0,26.07,-97.16,3,South Padre Island,US,TX,America/Chicago
2324,KSPW0,43.1655,-95.2028,408,Spencer / Birchwood Estates,US,IA,America/Chicago
2325,KSQI0,41.7428,-89.6763,197,Sterling Rock Falls Airport / Yeoward Addition,US,IL,America/Chicago
2326,KSQL0,37.5119,-122.2495,2,San Carlos / Silver Penny Mobile Home Park,US,CA,America/Los_Angeles
2327,KSRB0,36.0559,-85.5307,312,Sparta / Hamptons Crossroads,US,TN,America/Chicago
2328,KSRC0,35.2106,-91.7375,81,Searcy / Gum Springs (Historical),US,AR,America/Chicago
2329,KSRE0,35.2747,-96.6752,312,Seminole,US,OK,America/Chicago
2330,KSRQ0,27.3954,-82.5544,9,Sarasota / Ballentine Manor,US,FL,America/New_York
2331,KSRR0,33.4629,-105.5348,2077,Ruidoso / Fort Stanton,US,NM,America/Denver
2332,KSSF0,29.337,-98.471,176,San Antonio / Bergs Mill,US,TX,America/Chicago
2333,KSSI0,31.1518,-81.3913,6,Brunswick / Mallory Park,US,GA,America/New_York
2334,KSTE0,44.5451,-89.5303,338,Stevens Point / Park Ridge,US,WI,America/Chicago
2335,KSTF0,33.4331,-88.8486,102,Starkville / Whispering Pines,US,MS,America/Chicago
2336,KSTK0,40.6153,-103.2648,1231,Sterling,US,CO,America/Denver
2337,KSTP0,44.9346,-93.0603,215,Saint Paul,US,MN,America/Chicago
2338,KSUA0,27.1817,-80.2213,5,Stuart / Golden Gate,US,FL,America/New_York
2339,KSUE0,44.8437,-87.4216,221,Sturgeon Bay / Highland Heights Mobile Village,US,WI,America/Chicago
2340,KSUN0,43.5038,-114.2956,1622,Hailey,US,ID,America/Boise
2341,KSUS0,38.6621,-90.6521,141,St Louis / St. Louis / Stevens,US,MO,America/Chicago
2342,KSUT0,33.9308,-78.0734,8,Southport / Yaupon Beach,US,NC,America/New_York
2343,KSUW0,46.6897,-92.0947,205,Superior / South Superior,US,WI,America/Chicago
2344,KSUZ0,34.5904,-92.4794,119,Bentonville / Bryant,US,AR,America/Chicago
2345,KSVH0,35.765,-80.9539,295,Statesville / Hickory Hills,US,NC,America/New_York
2346,KSVN0,32.01,-81.146,13,Savannah / Southside Mobile Estates,US,GA,America/New_York
2347,KSWO0,36.1612,-97.0857,305,Stillwater,US,OK,America/Chicago
2348,KSWW0,32.4674,-100.4666,725,Sweetwater / Avenger Village,US,TX,America/Chicago
2349,KSXS0,31.3627,-85.8494,122,Schell / Boland Acres,US,AL,America/Chicago
2350,KSXU0,34.9357,-104.6426,1460,Santa Rosa,US,NM,America/Denver
2351,KSYF0,39.7611,-101.7959,1045,St Francis / Saint Francis,US,KS,America/Chicago
2352,KSYI0,35.5594,-86.4425,244,Shelbyville / Deason,US,TN,America/Chicago
2353,KSYN0,44.4755,-93.0163,280,Stanton,US,MN,America/Chicago
2354,KSZL0,38.7303,-93.548,265,Knob Noster / Whiteman Air Force Base,US,MO,America/Chicago
2355,KSZN0,34.0606,-119.9151,15,Santa Cruz / Isla Vista,US,CA,America/Los_Angeles
2356,KSZY0,35.2029,-88.4984,186,Selmer / New Lawton,US,TN,America/Chicago
2357,KT200,29.5291,-97.4643,108,Gonzales,US,TX,America/Chicago
2358,KT350,30.8794,-96.9711,123,Cameron / Quinif,US,TX,America/Chicago
2359,KT410,29.6693,-95.0642,8,La Porte / Lomax,US,TX,America/Chicago
2360,KT650,26.1776,-97.9731,21,Weslaco / Olivarez Number 1 Colonia,US,TX,America/Chicago
2361,KT690,28.0386,-97.5425,15,Sinton / Corriente Estates Colonia,US,TX,America/Chicago
2362,KT700,29.1185,-100.4723,298,Spofford,US,TX,America/Chicago
2363,KT740,30.5726,-97.4432,183,Taylor / Frame Switch,US,TX,America/Chicago
2364,KT820,30.2432,-98.9092,517,Fredericksburg,US,TX,America/Chicago
2365,KTAD0,37.2594,-104.3407,1756,Trinidad / Hoehne,US,CO,America/Denver
2366,KTAN0,41.8744,-71.0166,13,Boston / East Taunton,US,MA,America/New_York
2367,KTAZ0,39.5326,-89.3307,190,Taylorville / Hannon Mobile Home Park,US,IL,America/Chicago
2368,KTBR0,32.4827,-81.7369,57,Statesboro / Northpoint Mobile Home Park,US,GA,America/New_York
2369,KTCL0,33.2206,-87.6114,52,Tuscaloosa / Carter Subdivision,US,AL,America/Chicago
2370,KTDF0,36.2846,-78.9846,186,Roxboro / Cates,US,NC,America/New_York
2371,KTDZ0,41.5649,-83.4822,190,Toledo / Cummings (Historical),US,OH,America/New_York
2372,KTEB0,40.8501,-74.0608,3,Teterboro,US,NJ,America/New_York
2373,KTEW0,42.5658,-84.4232,280,Mason,US,MI,America/Detroit
